17.7465,0.665351335,4.53E+08
17.8473,0.667461952,4.46E+08
17.948,0.669568501,4.39E+08
18.0487,0.671673067,4.32E+08
18.1494,0.673775639,4.25E+08
18.2501,0.675876208,4.18E+08
18.3508,0.677974761,4.11E+08
18.4515,0.68007129,4.04E+08
18.5523,0.682167863,3.97E+08
18.653,0.68426031,3.90E+08
18.7537,0.686350701,3.84E+08
18.8544,0.688439026,3.77E+08
18.9551,0.690525275,3.71E+08
19.0558,0.692609438,3.64E+08
19.1457,0.694468305,3.59E+08
19.2355,0.696323428,3.53E+08
19.3253,0.69817687,3.47E+08
19.4151,0.700028623,3.42E+08
19.5049,0.701878679,3.36E+08
19.5947,0.703727033,3.31E+08
19.6845,0.705573675,3.26E+08
19.7743,0.7074186,3.20E+08
19.8641,0.7092618,3.15E+08
19.954,0.711105317,3.10E+08
20.0438,0.712945043,3.05E+08
20.1336,0.714783023,3.00E+08
20.2234,0.71661925,2.95E+08
20.3132,0.718453715,2.90E+08
20.403,0.720286413,2.85E+08
20.4928,0.722117335,2.80E+08
20.5826,0.723946476,2.75E+08
20.6634,0.725590766,2.71E+08
20.7442,0.727233602,2.67E+08
20.825,0.72887498,2.63E+08
20.9059,0.730516922,2.59E+08
20.9867,0.732155364,2.55E+08
21.0675,0.733792332,2.51E+08
21.1483,0.735427821,2.47E+08
21.2291,0.737061825,2.43E+08
21.3099,0.73869434,2.39E+08
21.3907,0.740325359,2.35E+08
21.4715,0.741954879,2.31E+08
21.5523,0.743582894,2.28E+08
21.6331,0.745209398,2.24E+08
21.7139,0.746834388,2.20E+08
21.7947,0.748457857,2.17E+08
21.8755,0.7500798,2.13E+08
21.9563,0.751700213,2.10E+08
22.0371,0.753319091,2.06E+08
22.1179,0.754936428,2.03E+08
22.1988,0.756554219,1.99E+08
22.2796,0.758168458,1.96E+08
22.3604,0.759781141,1.93E+08
22.4412,0.761392263,1.89E+08
22.5135,0.762832572,1.86E+08
22.5857,0.764269633,1.84E+08
22.658,0.765707425,1.81E+08
22.7303,0.767143953,1.78E+08
22.8026,0.768579213,1.75E+08
22.8748,0.770011218,1.73E+08
22.9471,0.771443933,1.70E+08
23.0194,0.772875369,1.67E+08
23.0917,0.774305522,1.65E+08
23.164,0.77573439,1.62E+08
23.2362,0.777159995,1.59E+08
23.3085,0.778586282,1.57E+08
23.3808,0.780011273,1.54E+08
23.4531,0.781434964,1.52E+08
