24.3927,0.654468,1.23E+08,122850,,,
24.465,0.656486,1.21E+08,120808,,,
24.5373,0.658504,1.19E+08,118793,,,
24.6095,0.660522,1.17E+08,116806,,,
24.6818,0.66254,1.15E+08,114846,,,
24.7467,0.664558,1.13E+08,113109,,,
24.8117,0.666576,1.11E+08,111393,,,
24.8766,0.668594,1.10E+08,109699,,,
24.9415,0.670612,1.08E+08,108026,,,
25.0064,0.67263,1.06E+08,106375,,,
25.0714,0.674648,1.05E+08,104744,,,
25.1363,0.676666,1.03E+08,103133,,,
25.2012,0.678684,1.02E+08,101544,,,
25.2661,0.680702,1.00E+08,99974.6,,,
25.331,0.68272,9.84E+07,98425.5,,,
25.396,0.684738,9.69E+07,96896.5,,,
25.4609,0.686756,9.54E+07,95387.3,,,
25.5258,0.688774,9.39E+07,93897.8,,,
25.5907,0.690792,9.24E+07,92427.7,,,
25.6556,0.69281,9.10E+07,90977,,,
25.7206,0.694828,8.95E+07,89545.3,,,
25.7855,0.696846,8.81E+07,88132.6,,,
25.8504,0.698864,8.67E+07,86738.7,,,
25.9153,0.700882,8.54E+07,85363.4,,,
25.9802,0.7029,8.40E+07,84006.4,,,
26.0452,0.704918,8.27E+07,82667.7,,,
26.1101,0.706936,8.13E+07,81347.1,,,
26.175,0.708954,8.00E+07,80044.3,,,
26.2399,0.710972,7.88E+07,78759.3,,,
26.3048,0.71299,7.75E+07,77491.7,,,
26.3698,0.715008,7.62E+07,76241.5,,,
26.4347,0.717026,7.50E+07,75008.5,,,
26.4996,0.719044,7.38E+07,73792.4,,,
26.5645,0.721062,7.26E+07,72593.2,,,
26.6294,0.72308,7.14E+07,71410.7,,,
26.6944,0.725098,7.02E+07,70244.6,,,
26.7593,0.727116,6.91E+07,69094.8,,,
26.8242,0.729134,6.80E+07,67961.2,,,
26.8891,0.731152,6.68E+07,66843.5,,,
26.9541,0.73317,6.57E+07,65741.6,,,
27.019,0.735188,6.47E+07,64655.4,,,
27.0839,0.737206,6.36E+07,63584.5,,,
27.1488,0.739224,6.25E+07,62529,,,
27.2137,0.741242,6.15E+07,61488.6,,,
27.2787,0.74326,6.05E+07,60463.1,,,
27.3436,0.745278,5.95E+07,59452.5,,,
27.4019,0.747296,5.86E+07,58557.3,,,
27.4602,0.749314,5.77E+07,57673.8,,,
27.5185,0.751332,5.68E+07,56801.8,,,
27.5768,0.75335,5.59E+07,55941.3,,,
27.6351,0.755368,5.51E+07,55092,,,
27.6934,0.757386,5.43E+07,54254,,,
27.7517,0.759404,5.34E+07,53427.1,,,
27.81,0.761422,5.26E+07,52611.2,,,
27.8683,0.76344,5.18E+07,51806.1,,,
27.9266,0.765458,5.10E+07,51011.7,,,
27.9849,0.767476,5.02E+07,50228,,,
28.0432,0.769494,4.95E+07,49454.8,,,
28.1015,0.771512,4.87E+07,48692,,,
28.1598,0.77353,4.79E+07,47939.5,,,
28.2181,0.775548,4.72E+07,47197.2,,,
28.2764,0.777566,4.65E+07,46465,,,
28.3347,0.779584,4.57E+07,45742.7,,,
28.393,0.781602,4.50E+07,45030.2,,,
28.4513,0.78362,4.43E+07,44327.6,,,
28.5097,0.785638,4.36E+07,43634.5,,,
28.568,0.787656,4.30E+07,42951,,,
28.6263,0.789674,4.23E+07,42276.9,,,
28.6846,0.791692,4.16E+07,41612.1,,,
28.7429,0.79371,4.10E+07,40956.6,,,
28.8012,0.795728,4.03E+07,40310.2,,,
28.8595,0.797746,3.97E+07,39672.7,,,
28.9178,0.799764,3.90E+07,39044.2,,,
28.9761,0.801782,3.84E+07,38424.5,,,
